Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Subtotal tax remitted by DoorDash to tax authorities,Payout ID,Payout status
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.92,21.92,0.00,502074296,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-21,USD,Marketplace,5186.72,0.00,-654.74,0.00,-6.93,-222.42,-79.78,0.00,79.78,0.00,-16.92,7.00,4292.71,-13.20,500285567,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.14,33.14,0.00,500285567,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-14,USD,Marketplace,6628.82,0.00,-801.16,0.00,-8.91,-516.85,-43.50,0.00,43.50,0.00,-53.06,101.83,5350.67,-13.67,498481765,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.79,69.79,0.00,498481765,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-07,USD,Marketplace,6255.14,0.00,-744.52,0.00,-23.76,-625.39,-142.91,0.00,142.91,0.00,-145.31,62.62,4778.78,-14.30,496703987,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.11,26.11,0.00,496703987,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-06-30,USD,Marketplace,5222.40,0.00,-658.12,0.00,-28.34,-224.00,-77.41,0.00,99.81,0.00,-23.52,47.95,4358.77,-11.18,494946093,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.77,14.77,0.00,494946093,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-06-23,USD,Marketplace,5171.52,0.00,-667.85,0.00,-5.94,-147.46,-64.92,-15.00,64.92,15.00,-14.77,9.36,4344.86,-13.77,493184567,PAID
5579,McDonald's,1170194,McDonald's (7988-NORWALK-MILAN),7988,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.64,28.64,0.00,493184567,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-18,USD,Marketplace,7670.54,0.00,-868.10,0.00,-63.36,-1099.97,-16.95,0.00,16.95,0.00,-237.97,154.12,5555.26,-7.63,507361211,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-18,USD,Storefront,31.25,0.00,0.00,-2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.09,0.00,507361211,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.59,38.59,0.00,507361211,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-11,USD,Marketplace,7775.60,0.00,-929.13,0.00,-113.85,-773.52,-19.22,-25.63,19.22,25.63,-115.37,76.24,5919.97,0.00,505612925,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.10,43.10,0.00,505612925,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-04,USD,Marketplace,8628.87,0.00,-990.99,0.00,-410.09,-1213.16,-30.60,0.00,128.84,0.00,-194.84,108.55,6026.58,-10.30,503849112,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.27,37.27,0.00,503849112,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-28,USD,Marketplace,7434.58,0.00,-843.45,0.00,-223.77,-1064.19,-38.88,0.00,38.88,0.00,-188.30,141.01,5255.88,-14.22,502066648,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.59,38.59,0.00,502066648,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-21,USD,Marketplace,7675.80,0.00,-947.03,0.00,-12.87,-486.53,-114.21,0.00,114.21,0.00,-127.50,163.32,6265.19,-22.73,500276222,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.07,41.07,0.00,500276222,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-14,USD,Marketplace,8275.72,0.00,-1011.34,0.00,-12.87,-670.52,-92.37,0.00,92.37,0.00,-95.30,45.97,6531.66,-23.22,498483504,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.85,31.85,0.00,498483504,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-07,USD,Marketplace,6363.09,0.00,-750.47,0.00,-39.60,-677.52,-93.90,0.00,93.90,0.00,-121.82,120.53,4894.21,-13.38,496705157,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50,31.50,0.00,496705157,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-06-30,USD,Marketplace,6230.81,0.00,-786.60,0.00,-18.74,-319.42,-125.25,0.00,138.05,0.00,-121.98,170.67,5167.54,-17.38,494935529,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.69,33.69,0.00,494935529,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-06-23,USD,Marketplace,6846.50,0.00,-845.96,0.00,-11.88,-451.28,-68.14,0.00,68.14,0.00,-137.56,123.25,5523.07,-18.18,493185156,PAID
5579,McDonald's,2108398,McDonald's (817-N OLMSTED-LORAIN),817,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.41,30.41,0.00,493185156,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-08-18,USD,Marketplace,9033.66,0.00,-1005.89,0.00,-176.04,-1434.57,-9.49,0.00,9.49,0.00,-133.48,268.62,6552.30,-7.19,507366679,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.08,39.08,0.00,507366679,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-08-11,USD,Marketplace,7849.10,0.00,-894.87,0.00,-296.01,-1078.10,-36.16,0.00,36.16,0.00,-74.26,110.31,5616.17,0.00,505615559,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.44,49.44,0.00,505615559,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-08-04,USD,Marketplace,9876.01,0.00,-1172.40,0.00,-169.78,-1004.45,-50.57,0.00,111.45,0.00,-123.81,184.12,7650.57,-10.90,503844227,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.35,40.35,0.00,503844227,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-28,USD,Marketplace,8012.85,0.00,-969.17,0.00,-70.29,-699.97,-61.07,0.00,61.07,0.00,-83.18,89.08,6279.32,-15.19,502071393,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.96,44.96,0.00,502071393,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-21,USD,Marketplace,8844.69,0.00,-1097.58,0.00,-12.87,-494.61,-57.47,0.00,57.47,0.00,-70.37,87.15,7256.41,-17.03,500280996,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.62,42.62,0.00,500280996,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-14,USD,Marketplace,8781.93,0.00,-1051.43,0.00,-11.88,-760.96,-68.08,0.00,68.08,0.00,-124.80,69.62,6902.48,-13.98,498487053,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.14,39.14,0.00,498487053,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-07,USD,Marketplace,7777.40,0.00,-950.64,0.00,-47.37,-619.21,-183.23,0.00,192.98,0.00,-42.88,78.95,6206.00,-14.34,496703863,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.34,35.34,0.00,496703863,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-06-30,USD,Marketplace,7020.73,0.00,-881.89,0.00,-21.71,-365.34,-74.26,0.00,87.06,0.00,-96.98,139.73,5807.34,-13.89,494938969,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.37,33.37,0.00,494938969,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-06-23,USD,Marketplace,6603.32,0.00,-832.08,0.00,-2.97,-296.73,-38.16,0.00,38.16,0.00,-139.90,84.43,5416.07,-10.99,493178559,PAID
5579,McDonald's,2110005,McDonald's (16875-N RIDGEVILLE),16875,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.31,35.31,0.00,493178559,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-18,USD,Marketplace,6198.92,0.00,-713.22,0.00,-37.62,-866.68,-15.04,0.00,15.04,0.00,-60.75,34.37,4555.02,-6.22,507357777,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-18,USD,Storefront,28.06,0.00,0.00,-1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.56,0.00,507357777,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.48,31.48,0.00,507357777,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-11,USD,Marketplace,6260.95,0.00,-781.32,0.00,-49.50,-372.58,-13.80,0.00,13.80,0.00,-70.46,20.11,5007.20,0.00,505614097,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-11,USD,Storefront,34.22,0.00,0.00,-1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.48,0.00,505614097,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.39,25.39,0.00,505614097,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-04,USD,Marketplace,5077.12,0.00,-592.38,0.00,-188.30,-687.44,-35.93,0.00,92.56,0.00,-41.29,6.51,3630.85,-7.10,503847690,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.81,27.81,0.00,503847690,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-28,USD,Marketplace,5561.15,0.00,-636.53,0.00,-128.70,-744.53,-28.82,0.00,28.82,0.00,-45.98,6.51,4011.92,-12.18,502068290,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.72,25.72,0.00,502068290,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-21,USD,Marketplace,5144.82,0.00,-658.57,0.00,-6.93,-226.51,-42.21,0.00,42.21,0.00,-26.08,7.20,4233.93,-8.77,500273073,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.79,26.79,0.00,500273073,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-14,USD,Marketplace,5357.68,0.00,-653.87,0.00,-3.96,-412.42,-45.09,0.00,45.09,0.00,-51.78,47.07,4282.72,-11.48,498481791,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.36,53.36,0.00,498481791,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-07,USD,Marketplace,4872.31,0.00,-590.45,0.00,-23.99,-472.57,-38.78,0.00,41.98,0.00,-51.11,26.12,3763.51,-7.57,496707876,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.36,26.36,0.00,496707876,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-06-30,USD,Marketplace,5271.20,0.00,-658.76,0.00,-16.16,-231.79,-60.73,0.00,73.92,0.00,-134.21,78.81,4322.28,-9.79,494942267,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.44,26.44,0.00,494942267,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-06-23,USD,Marketplace,5287.24,0.00,-667.98,0.00,-4.95,-279.99,-17.97,0.00,17.97,0.00,-68.03,28.08,4294.37,-9.33,493186588,PAID
5579,McDonald's,2110169,McDonald's (34162-NORTH RIDGEVILLE),34162,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.80,26.80,0.00,493186588,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-18,USD,Marketplace,3866.95,0.00,-434.00,0.00,-41.58,-603.43,-1.49,0.00,1.49,0.00,-88.23,55.60,2755.31,-4.12,507362692,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-18,USD,Storefront,8.39,0.00,0.00,-0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,0.00,507362692,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.91,11.91,0.00,507362692,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-11,USD,Marketplace,3983.94,0.00,-465.97,0.00,-63.36,-427.18,-19.23,-19.47,19.23,19.47,-11.91,57.43,3072.95,0.00,505611339,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.46,18.46,0.00,505611339,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-04,USD,Marketplace,3691.17,0.00,-422.99,0.00,-186.23,-497.32,-4.29,-13.74,45.98,13.74,-52.01,22.19,2596.50,-4.82,503852472,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.35,20.35,0.00,503852472,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-28,USD,Marketplace,4070.23,0.00,-456.49,0.00,-120.78,-543.27,0.00,0.00,0.00,0.00,-21.99,25.99,2953.69,-10.60,502071742,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.38,19.38,0.00,502071742,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-21,USD,Marketplace,3875.41,0.00,-487.22,0.00,-4.95,-180.34,-13.36,0.00,13.36,0.00,-29.15,69.81,3243.56,-6.74,500276249,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.78,18.78,0.00,500276249,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-14,USD,Marketplace,3756.93,0.00,-467.57,0.00,-6.93,-266.67,-35.34,0.00,35.34,0.00,-40.45,15.39,2990.70,-7.28,498483640,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.31,11.31,0.00,498483640,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-07,USD,Marketplace,3242.00,0.00,-396.49,0.00,-9.90,-247.30,-34.74,0.00,34.74,0.00,-11.31,9.35,2586.35,-7.60,496701378,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.48,5.48,0.00,496701378,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-06-30,USD,Marketplace,3588.15,0.00,-438.51,0.00,-26.64,-205.57,-45.63,0.00,65.34,0.00,-5.48,0.00,2931.66,-9.28,494941163,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.83,16.83,0.00,494941163,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-06-23,USD,Marketplace,3365.55,0.00,-423.10,0.00,-6.93,-158.87,-10.37,0.00,10.37,0.00,-41.32,32.74,2768.07,-8.17,493176947,PAID
5579,McDonald's,2122176,McDonald's (174-FAIRVIEW PK-LRAN),174,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.71,16.71,0.00,493176947,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-08-18,USD,Marketplace,5120.30,0.00,-620.75,0.00,-49.50,-749.08,-43.92,0.00,43.92,0.00,-23.97,20.85,3697.85,-6.71,507366185,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.25,24.25,0.00,507366185,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-08-11,USD,Marketplace,4849.79,0.00,-614.50,0.00,-76.23,-532.29,-13.41,-7.43,13.41,7.43,-33.51,23.36,3616.62,0.00,505620869,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.68,25.68,0.00,505620869,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-08-04,USD,Marketplace,5136.54,0.00,-610.76,0.00,-235.72,-774.39,-13.64,0.00,74.13,0.00,-42.91,37.86,3571.11,-3.94,503853491,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.69,24.69,0.00,503853491,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-28,USD,Marketplace,4937.42,0.00,-585.12,0.00,-122.76,-790.28,-41.07,0.00,41.07,0.00,-47.03,10.82,3403.05,-10.76,502062911,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.03,23.03,0.00,502062911,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-21,USD,Marketplace,4606.14,0.00,-632.48,0.00,-1.98,-152.45,-54.35,0.00,54.35,0.00,-62.26,26.82,3783.79,-11.87,500284131,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.24,27.24,0.00,500284131,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-14,USD,Marketplace,5448.72,0.00,-713.62,0.00,-9.90,-370.68,-66.50,0.00,66.50,0.00,-75.75,0.00,4278.77,-12.02,498488278,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,24.02,0.00,498488278,PAID
5579,McDonald's,2297296,McDonald's (5540 - WILLARD-WALTON),5540,2025-07-07,USD,Marketplace,4803.17,0.00,-604.45,0.00,-22.77,-429.63,-52.36,0.00,52.36,0.00,-48.49,23.30,3721.13,-13.46,496696296,PAID
